id,port,requesttime,browser,emailid,training,password,packet
118,9258,1550365976,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",RyanTestingAndDebugging,1,1,P1
119,7086,1550446003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",54a703dd-9bc1-4187-98c1-1da6c1775862,0,1,P15
120,55241,1550473294,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,IGNORETHISDRCUCHTA,1,1,TestingPolyMorphism
121,60241,1550477163,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",e82a4f9d-333e-4434-ab0d-ab9720115a26,1,1,P19
122,63728,1550477339,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",e82a4f9d-333e-4434-ab0d-ab9720115a26,1,1,P19
123,62074,1550477419,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",e82a4f9d-333e-4434-ab0d-ab9720115a26,1,1,P19
124,41552,1550481333,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",a0d23994-2e1b-4acb-beee-1bfdb64939db,0,1,P19
125,55596,1550481850,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",ac413fca-ea44-4bed-a5fe-215fead6715f,1,1,P19
126,55347,1550482564,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",b5596cdf-0e73-43ff-aee5-1df2764c6869,2,1,P19
127,65516,1550485497,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",b9cbee9d-ceae-4272-8733-9e913177015d,0,1,P19
128,65517,1550485509,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",b9cbee9d-ceae-4272-8733-9e913177015d,0,1,P19
129,21229,1550486555,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5b73e383-1794-418f-afb2-964037fb933c,0,1,P19
130,11309,1550486570,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5b73e383-1794-418f-afb2-964037fb933c,0,1,P19
131,50118,1550486615,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5b73e383-1794-418f-afb2-964037fb933c,0,1,P19
132,62527,1550486656,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5b73e383-1794-418f-afb2-964037fb933c,0,1,P19
133,12884,1550486813,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5b73e383-1794-418f-afb2-964037fb933c,0,1,P19
134,63893,1550486961,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",88acba9e-6e4b-455f-813c-9bf59cde2562,0,1,P19
135,53073,1550487449,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",fb43b0e4-e526-49c5-8c6a-b52cd53ebd18,1,1,P19
136,34788,1550487603,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G892A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1d548585-e899-4d5c-bd87-9c3a352a1320,0,1,P19
137,34798,1550487636,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G892A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1d548585-e899-4d5c-bd87-9c3a352a1320,0,1,P19
138,34810,1550487718,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G892A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1d548585-e899-4d5c-bd87-9c3a352a1320,0,1,P19
139,41608,1550487885,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5c7d3c59-f5d9-40f2-bb5c-e23cf9790c63,3,1,P19
140,19959,1550488046,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",726b6f98-2361-451f-b444-fcafa0500fa3,2,1,P19
141,26117,1550488098,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",726b6f98-2361-451f-b444-fcafa0500fa3,2,1,P19
142,50969,1550488202,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",ce01d980-09e8-4804-9336-95188b06e9db,0,1,P19
143,49925,1550488621,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",36071745-5e49-4886-a306-057d1f8fe952,3,1,P19
144,54385,1550488669,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",36071745-5e49-4886-a306-057d1f8fe952,3,1,P19
145,41454,1550488792,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",f1e3f179-4d29-400f-8aa4-280f140aee84,0,1,P19
146,41455,1550488820,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",f1e3f179-4d29-400f-8aa4-280f140aee84,0,1,P19
147,41459,1550488879,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",f1e3f179-4d29-400f-8aa4-280f140aee84,0,1,P19
148,51947,1550489096,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",f093f2d3-7b79-43a5-9866-9d5720cd68c9,2,1,P19
149,64853,1550489502,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",a4a55191-0895-4562-8c05-809b759812ad,3,1,P19
150,62170,1550489503,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",a4a55191-0895-4562-8c05-809b759812ad,3,1,P19
151,33298,1550489595,"Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",371505e7-6281-4009-a836-e881a3284b14,3,1,P20
152,63791,1550489772,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",56882940-4622-4dea-a03d-856c20dc2e45,0,1,P19
153,25132,1550489921,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",6459e8a9-64fd-4216-b276-fc7aa6f3e407,2,1,P20
154,37538,1550490250,"Mozilla/5.0 (Linux; Android 7.1.1; Z983) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",c4796d85-99ab-46cf-93a9-7aa34355d7f0,3,1,P19
155,33115,1550491321,"Mozilla/5.0 (Linux; Android 7.0; LGUS215) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",d5d55cd4-49fd-4f7f-999b-d815a8c24c24,2,1,P20
156,37557,1550491399,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",066e6f06-b651-4d0d-9834-436c191bb31d,3,1,P19
157,33129,1550491403,"Mozilla/5.0 (Linux; Android 7.0; LGUS215) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",d5d55cd4-49fd-4f7f-999b-d815a8c24c24,2,1,P20
158,50917,1550491467,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0896257a-f8f8-4c97-9b68-0958bc8f0454,3,1,P19
159,58247,1550491484,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",b8bb1085-9fa0-4a79-8465-ef826ee9aa75,0,1,P20
160,50620,1550491621,"Mozilla/5.0 (Linux; Android 8.0.0; SM-N950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",1326f337-883e-4811-addb-869396cfbae6,3,1,P20
161,57123,1550491647,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",b472fec0-5c3c-4485-a3fc-86fd7c0bb505,1,1,P19
162,56934,1550491929,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",350709fe-932a-4a48-a820-c776d6f21c45,1,1,P20
163,56034,1550492131,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",f300ef56-1dba-4fd4-af1f-599018d47a61,0,1,P19
164,3155,1550492150,"Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",2203d5da-d7a7-4915-87d0-aef63ff0c1f2,1,1,P19
165,51971,1550492178,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",7be57e67-4039-4d81-9c32-196e19f69ff9,1,1,P20
166,53782,1550492525,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",4eb21413-168f-4af8-ae4e-3a5a14bfe6c0,1,1,P20
167,16316,1550492770,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",68bc60a0-bdfe-4c3b-9c0e-bb00131f1483,3,1,P19
168,34548,1550492952,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",f94fd287-1c8e-468c-8b71-15bda7f849a1,0,1,P20
169,59609,1550493136,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",45a0b3ac-8b0b-46ae-8fb3-bec355170b40,2,1,P20
170,20143,1550493164,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",49d22c37-3655-45df-91ff-433a9dfc5559,0,1,P20
171,12204,1550493171,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",49d22c37-3655-45df-91ff-433a9dfc5559,0,1,P20
172,35703,1550493180,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",423a4f72-78c2-4c7c-9e33-5d45cf3da386,3,1,P20
173,64682,1550493213,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",a9f823f9-871e-44b3-94ae-6aa0d47b19bf,1,1,P20
174,30331,1550493217,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",49d22c37-3655-45df-91ff-433a9dfc5559,0,1,P20
175,52735,1550493222,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",4ac5445d-182b-4817-b65d-045a59cad026,2,1,P20
176,15788,1550493224,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",49d22c37-3655-45df-91ff-433a9dfc5559,0,1,P20
177,42309,1550493240,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",260e58b2-5f21-4e23-8175-9c73cfdebfbb,3,1,P19
178,37499,1550493452,"Mozilla/5.0 (Linux; Android 7.0; LGUS992) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",6c7fbf90-49db-4f58-aefc-49c4ac49e6d8,1,1,P19
179,54963,1550493678,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",ce01d980-09e8-4804-9336-95188b06e9db,0,1,P19
180,54977,1550493691,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",ce01d980-09e8-4804-9336-95188b06e9db,0,1,P19
181,56640,1550493750,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",32a80fcd-3728-43b1-bbec-0d13e3eda814,0,1,P19
182,56654,1550493759,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",32a80fcd-3728-43b1-bbec-0d13e3eda814,0,1,P19
183,56654,1550493763,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",32a80fcd-3728-43b1-bbec-0d13e3eda814,0,1,P19
184,56664,1550493773,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",32a80fcd-3728-43b1-bbec-0d13e3eda814,0,1,P19
185,56664,1550493778,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",32a80fcd-3728-43b1-bbec-0d13e3eda814,0,1,P19
186,29157,1550494071,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",cb08072c-1623-43d7-8b3e-bf3f15cbeeed,2,1,P20
187,51521,1550494111,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",4a20b778-6648-45d1-b0cd-e72da8544ee8,1,1,P19
188,63838,1550494177,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",64554387-9d2e-434b-9f91-77a1f5db38e4,1,1,P20
189,46919,1550494288,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0d4d1c52-159b-472a-9a9e-0d0929527da5,0,1,P20
190,51230,1550494377,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5336f5ba-2489-434d-8bfb-de53596af74b,2,1,P20
191,34451,1550494392,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0d4d1c52-159b-472a-9a9e-0d0929527da5,0,1,P20
192,34578,1550494515,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G900A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",ce01d980-09e8-4804-9336-95188b06e9db,0,1,P20
193,57068,1550494960,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B93 Safari/604.1",b5249de4-cf61-45ee-a70c-77e2ca6dd272,3,1,P20
194,63503,1550495039,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0d4d1c52-159b-472a-9a9e-0d0929527da5,0,1,P20
195,58940,1550495302,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",60a40e4d-c8cb-482b-aa6f-47c7bde31005,0,1,P20
196,58941,1550495313,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",60a40e4d-c8cb-482b-aa6f-47c7bde31005,0,1,P20
197,41476,1550495465,"Mozilla/5.0 (Linux; Android 7.0; SM-G920V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",f48a216d-96c6-4f52-9284-61e45bd82903,1,1,P19
198,28693,1550495506,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36",08c9e5f7-c2bd-4661-bb5e-95e4f8784bed,0,1,P20
199,56012,1550495518,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36",08c9e5f7-c2bd-4661-bb5e-95e4f8784bed,0,1,P20
200,54790,1550495644,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",76eb17d1-dab8-4abd-8ac2-f5bd9c2eb4a4,0,1,P19
201,41493,1550495671,"Mozilla/5.0 (Linux; Android 7.0; SM-G920V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",f48a216d-96c6-4f52-9284-61e45bd82903,1,1,P20
202,50013,1550496012,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",984248e3-4759-46e9-a511-d36a1ba1935b,1,1,P20
203,61705,1550496020,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",0219cc61-6e2e-4193-a943-9d8616cdf0d0,0,1,P20
204,56228,1550496075,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0219cc61-6e2e-4193-a943-9d8616cdf0d0,0,1,P20
205,56969,1550496106,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",8f9aec94-9378-4f7e-b04c-47dc2ac85da5,3,1,P19
206,57003,1550496177,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",8f9aec94-9378-4f7e-b04c-47dc2ac85da5,3,1,P19
207,63166,1550496293,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",09b01a49-25a2-40ca-8125-511c68a1b243,3,1,P20
208,52119,1550496404,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",4cf4ddc3-423b-40f9-8bae-623899f3aee4,2,1,P19
209,53421,1550496660,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1b18dfbf-2fd5-42a7-ba02-ab17722d0031,3,1,P20
210,64317,1550496751,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",6f329de6-60b7-4c0e-8d2c-eb89016f42ed,0,1,P20
211,5560,1550496992,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",89fb88eb-3932-4b0b-a318-74f8ab58a7d8,0,1,P19
212,62057,1550497045,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
213,60102,1550497053,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1dd4df35-34cc-4230-a9c7-6c034f767303,3,1,P19
214,62065,1550497064,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
215,62072,1550497075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
216,57204,1550497106,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",bc7f3072-9b6e-46a4-bad9-fd2d6efd036b,2,1,P20
217,62097,1550497111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
218,62115,1550497155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
219,53145,1550497222,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",6589dce5-323e-4de7-bd85-a9faa075e822,2,1,P20
220,54672,1550497244,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",6589dce5-323e-4de7-bd85-a9faa075e822,2,1,P20
221,62129,1550497283,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",7adee56a-f4d3-416e-9b3b-6cb8a25f5920,0,1,P19
222,25359,1550497339,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",de89618e-ed01-47c2-a8c5-f4f4d7c88031,3,1,P20
