id,emailid,requesttime,port,browser,packet
2918,8fa21167-eff9-4352-b81b-ce5b43ee7171,1551739748,60861,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",P40
2919,fcb427d7-9a43-4e12-a52a-382b5b0cd622,1551739786,39083,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P41
2920,8fa21167-eff9-4352-b81b-ce5b43ee7171,1551739841,60877,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P40
2921,2bf33de6-8adc-4339-9afe-dd0fff3b1456,1551739889,57380,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P39
2922,1fce954c-03aa-433d-a915-d101d4193252,1551740526,31607,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2923,,1551740536,49671,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",
2924,24cb9ef4-f355-4aea-86e7-5a8832e0ac5e,1551740543,19488,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P41
2925,8541327e-c52c-453a-aaa8-23fb85d728ca,1551740604,44947,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2926,ad99b119-2eea-4382-a197-970cd3765df9,1551740624,64549,Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0,P42
2927,996b17b2-68b3-4d97-bab8-63502d5ec090,1551740648,58911,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2928,b3edb843-21fc-4ca6-81d5-00eaa6c89402,1551740681,64704,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",P42
2929,b3edb843-21fc-4ca6-81d5-00eaa6c89402,1551740703,64711,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",P42
2930,d92e38b8-dfc5-421c-b961-300a08b83d01,1551740766,55412,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2931,50cf22cb-f9cf-4430-b7c2-93831d709746,1551740771,3541,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2932,922f3bc5-7f1d-4e1c-980c-6d02890fbb34,1551740812,53933,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
2933,16d68dd5-7036-4182-93ae-3e374b1ef03b,1551740847,65442,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",P41
2934,fe9579e7-4a12-4578-8bb0-0f6912449b30,1551740847,33064,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",P42
